dep_iata,airport_name,arr_iata
,Heartbreak Ridge North Helipad,
,Ohyu-ri Helipad,
,Ihyeon-ri Helipad,
,Wolsan-ri West Helipad,
,Wolsan-ri East Helipad,
,Gajeon Helipad,
,Gajeon-ri West Helipad,
,Gajeon-ri East Helipad,
,Gajeon-ri South Helipad,
,Sacheon-ri Helipad,
,Gomiseong-ri Helipad,
,Songgang-ri Helipad,
,Songgang-ri East Heliport,
,Songgang-ri North Helipad,
,Sangwon-ri Helipad,
,Tapyeol-ri Helipad,
,Sanbuk-ri Helipad,
,Gomiseong-ri North Helipad,
,Madal-ri,
,Myeongpa-ri Helipad,
,Myeongpa-ri East Helipad,
,Jejin Helipad,
,Myeongho-ri Heliport,
,Songhyeon-ri Helipad,
,Songhyeon-ri South Helipad,
,Songhyeon-ri North Helipad,
,Geomjang-ri Helipad,
,Myeongpa-ri South Helipad,
,Sangwon-ri West Helipad,
,Cheondochon Helipad,
,Cheondo-ri Helipad,
,Wolhak-ri Helipad,
,Wolhak-ri Helipad,
,Seoheung-ri Helipad,
,Seoheung-ri North Helipad,
,Cheondo-ri East Helipad,
,Cheondo-ri North Helipad North Helipad,
,Hu-ri Helipad,
,Bia-ri Helipad,
,Bia-ri South Helipad,
,Bia-ri East Helipad,
,Geonsol-ri Helipad,
,Geonsol-ri South Helipad,
,Gobangsal-ri Helipad,
,Imdang-ri Airfield,
,Wolun-ri Helipad,
,Geonsol-ri West Helipad,
,Geumaki-ri Helipad,
,Cheonmi-ri East Helipad,
,Deungdae-ri East Helipad,
,Pungsan-ri South Helipad South Helipad,
,Mahyeon-ri West Helipad,
,G-321 Airfield,
,Eupnae-ri Helipad,
,Hoengsan-ri Helipad,
,Mapo-ri Helipad,
,C-122 Heliport,
,C-820 Heliport,
,C-820 Heliport,
,Seoul National University Bundang Hospital Helipad,
,Yeouido Airport,
,Kkotchi Heliport,
,Jangbong-ri Heliport,
,Jangbong-ro Heliport,
,Jinhae Naval Hospital Heliport,
,Ibam Heliport,
,Jinhae Naval Academy Heliport,
,Jinhae Naval Base (2 helipads),
,Jinhae Submarine Base,
,Jinhae Airbase/Airport Heliport,
,Châodo-ri Heliport,
,Myeongjeong-dong Heliport,
,Samsung Total Petrochemicals Daesan Heliport,
,LG Chemical Ltd Daesan Complex Heliport,
,Bunam-ri Heliport,
,Shinan Daewoo Hospital Heliport,
,Suchi-do Heliport,
,Chondung Sa Heliport,
,Ssangyong East Cement Plant Heliport,
,Mukho Port Heliport,
,Mukho Port Heliport,
,Mukho Port Heliport,
,Mukho Port Heliport,
,Mukho Port Heliport,
,Mukho Port Heliport,
,Mukho Port Heliport,
,Mukho Port Heliport,
,Mukho Port Heliport,
,Mukho Port Heliport,
,Mukho Port Heliport,
,Mukho Port Heliport,
,Mukho Port Heliport,
,Mukho Port Heliport,
,Mukho Port Heliport,
,Mukho Port Heliport,
,Mukho Port Heliport,
,Mukho Port Heliport,
,Mukho Port Heliport,
,Mukho Port Heliport,
,Mukho Port Heliport,
,Mukho Port Heliport,
,Mukho Port Heliport,
,Mukho Port Heliport,
,Mukho Port Heliport,
,Mukho Port Heliport,
,Mukho Port Heliport,
,Mukho Port Heliport,
,Mukho Port Heliport,
,Mukho Port Heliport,
,Mukho Port Heliport,
,Mukho Port Heliport,
,Mukho Port Heliport,
,Mukho Port Heliport,
,Mukho Port Heliport,
,Mukho Port Heliport,
,Mukho Port Heliport,
,Mukho Port Heliport,
,Mukho Port Heliport,
,Mukho Port Heliport,
,Mukho Port Heliport,
,Mukho Port Heliport,
,Mukho Port Heliport,
,Mukho Port Heliport,
,Mukho Port Heliport,
,Mukho Port Heliport,
,Mukho Port Heliport,
,Mukho Port Heliport,
,Mukho Port Heliport,
,Mukho Port Heliport,
,Yeongheung Power Station Heliport,
,Jeju  ROK Naval Air Facility,
,Jeju International Airport Heliport,
,Jeju Island Naval Base Command Helipad,
,ROK Navy 301st Defense Squadron Miaksan Radar Site Helipad,
,ROK Air Force 8546th Group: 308th Squadron Heliport,
,Hallasan Heliport,
,Gasado Heliport,
,Hwapo-ri Early Warning Radar Base Heliport,
,Andong General Hospital,
,Daejon St. Maryâs Hospital Heliport,
,Eulji University Hospital Heliport,
,ROK Ministry of SMEs & Startups,
,ROK Ministry of SMEs & Starups,
,ROK Ministry of SMEs & Starups,
,ROK Ministry of SMEs & Starups,
,ROK Ministry of SMEs & Starups,
,ROK Armed Forces Daejon Military Hospital Heliport,
,ROK Army 53rd Logstics Support Group Heliport,
,Jaun-ro Heliport,
,ROK Joint Forces Military University Heliport,
,Geumgang Axle Tower Complex Heliports,
,Chungbuk National University Hospital Heliport,
,Dankook University Cheonan Campus Heliport,
,Cheonan City Health Center Heliport,
,Busan Medical Center Heliport,
,Geumnyeonsan Heliport,
,Swimmer Hyundai IPark Apartments Heliports,
,Minak Lotte Castle Giant Apartment Complex Heliports,
,Park Hyatt Busan Heliport,
,Haeundae I Park Marina Tower 1 Heliport,
,Haeundae Doosan Weâve the Zenith Heliports,
,Haeundae I Park Marina Tower 2 Heliport,
,Daewoo Trump Marine World Heliports,
,Hanhwa Resort Haeundae Heliport,
,Doosan Weâve Poseidon Heliports,
,Kaiser Village Apartments Heliports,
,Hanil Ordew Heliport,
,Daewoo Worldmark Centrum Apartments Heliports,
,Meeting Plaza Heliport,
,Hyundai Hypherion Apartments Heliports,
,Hyundai Camelia Haute Heliports,
,Benecity Apartment Complex Heliports,
,Ocean Park Apartments Heliport,
,53rd ROK Army Division Heliport,
,Ocean Tower Heliport,
,Haeundae Grand Hotel Heliport,
,Hanyang Water Marine Council Heliport,
,Seacloud Hotel Heliport,
,Novotel Ambassador Hotel Heliport,
,Paradise Hotel Busan Heliport,
,Pale de Cz Hotel Heliports,
,Ciel de Mer Hotel Heliports,
,Haeundae Jugong Apartments Heliports,
,Haeundae Hillstate Weâve Apartments Heliports,
,Haeundae Doosan Weâve Centrum Apartments Heliport,
,Citadines Apartments-Motel Heliport,
,Haeundae Centrum Hotel Heliport,
,Trump World Centrum Apartments Heliports,
,Centrum Leaders Mark Apartments Heliport,
,World Business Center (WBC) The Palace Heliports,
,Haeundae Exordium Apartments Heliports,
,Lotte Gallerium Centrum Heliports,
,Trump World Centrum City Heliports,
,Green Centrum in Hanhwa Dream Heliports,
,KNN Media Center Heliports,
,Ace High Tech 21 Heliport,
,Centum Green Tower Apartments Heliport,
,Kang Lim CSP Heliport,
,Cube E Centum Realty Heliport,
,Pluq Inc. Heliport,
,Centum IS Heliport,
,Centum Star Heliport,
,Sharp Centum Star Apartments Heliports,
,Centum Park Apartments (1+2),
,Lazzi Hotel Heliport,
,Lotte Busan Hotel Heliport,
,Lotte Busan Department Store Heliport,
,Sharp Central Star Apartments Heliports,
,Sejong Grandia Apartments Heliports,
,Halla Vivaldi Apartments Heliports,
,Semyeon Lotte Castle Sky Apartments Heliports,
,Daewon Cantabile Members Apartments Heliports,
,Busan Metroplitan City Hall Heliport,
,Busan Metrpolitan Police Agency Heliport,
,Busan Metrpolitan Police Agency Heliport,
,Busan Employment Center Heliport,
,Korea Financial Investment Association Busan Branch Heliport,
,Lotte Gallerium Heliport,
,Excellent Yeonje Apartment Complex Heliport,
,Kookje Daily News (Kookje Shinmum) Headquarters Heliport,
,Xinhua Tower Apartments Heliport,
,Busan Astar Apartments Heliport,
,Hotel Oz Heliports,
,Hanil Ordew Heliport,
,Cooperative Skyline 80 Apartments Heliport,
,SK Hub Olive Apartments Heliport,
,Le Meilleur Dongra Town Apartments Heliport,
,SK Hub Sky Apartments Heliports,
,Woridul Spine Hospital,
,Bugok-dong Prugio Apartments Heliports,
,Songjeong-ri Heliport,
,Sirang-ri Helipad,
,Nakammin Hanil U & I Apartment Complex Heliports,
,Bando Bora Skyview Apartments Heliports,
,Yeonji Samick Apartments Heliports,
,Sajik Sports Complex Auxiliary Stadium Heliport,
,Woodmark Condominiums Heliports,
,Lotte Castle Apartments Heliports,
,Busan Myeongnyun IPark Heliports,
,Geumjeong Fire Station Heliport,
,Busan Pier 8 Heliport,
,Dongwon Royal Duke Vista Apartments Heliports,
,Hanjin SM Co. Ltd Heliport,
,Busan Hotel Heliport,
,Joong Ang Computer Mall Heliport,
,Monte Bong-rae Heliport,
,Dongsam 1(il)-dong Heliport,
,53rd ROK Army Division 125th Regiment Heliport,
,Korea Maritime & Ocean University Heliport,
,Busan Coast Guard Base Heliport,
,Buam 3(sam)-dong East Heliport,
,Buam 3(sam)-dong West Heliport,
,Sanghaksan Heliport,
,Yangsan Service Area Helipad,
,Tae-king Heliport,
,Goejeong 1(il)-dong Heliport,
,Busan Dadae Jugong 2 Apartment Complex Heliports,
,Jangnim 1(il)-dong Heliport,
,Dangni-dong West Heliport,
,Dangni-dong East Heliport,
,Eomgwangsan Heliport,
,Doosan Weâve Cummins New Town Apartments Heliports,
,Doosan Weâve Poseidon 2 Apartments Heliports,
,Jinheung Majestry War Apartments Heliports,
,Dong-il Building Heliport,
,Korea Telecommunications (KT) Heliport,
,Samil Heliport,
,Sejong Grandia Apartments Heliports,
,Samsan Lovech Apartments Heliport,
,Samsung Convention Hill Apartments Heliports,
,Bumil Station Irum Apartments Heliport,
,Vervill 2 Apartments Heliports,
,Brahmin LH Apartments Heliports,
,Busan International Finance Center (BIFC) Heliport,
,Seung In Nobil Apartments Heliport,
,Busan Transportation Corporation Heliport,
,Samsung Finance Plaza Heliport,
,Dynamic Guesthouse Heliports,
,Vertavill Apartments Heliport,
,Zen Backpackers Hotel Heliport,
,Hansol Polaris Hotel Heliport,
,You One Golden Tower Heliport,
,Semyeon Dongmun Goodmorning Hill Apartment Complex Heliports,
,Semyeon Sweet Dot Home Park Apartment Complex Heliports,
,Busanjin-gu Office Heliport,
,Semyeon Sweet Dot Home Sky Apartment Complex Heliports,
,Santeview Apartments Heliport,
,Gaya Dongwon Royal Duke Apartment Complex Heliport,
,Seomyeon e-Pyeonhansesang Apartment Complex Heliports,
,Ministry of Food & Drug Safety Busan Office Heliport,
,Good Samsun Hospital Heliport,
,Danggam-dong Heliport,
,Crown Harbor Hotel Heliport,
,Southern Central Care Hospital Heliport,
,Songdo Topsville Apartments Heliport,
,Amnangongwon-ro Heliport,
,Tusong Bando Heliport,
,Dadae-dong Heliport,
,Mol-Udae Heliport,
,Dayeong-dong Prjio Apartments Heliports,
,21 Century City Building Heliport,
,Axel Towers Apartments Heliports,
,Hwangnyeong Mountain View Heliport,
,Axel Towers Apartments Heliports,
,GS Heights Xi Apartments Heliports,
,Yongho-dong Heliport,
,Hanjin Family Town Apartments Heliport,
,Igidae Coastal Walk Heliport,
,Oryukdo SK Apartments Heliports,
,Busan National University Hospital Heliports,
,Youngdong Beach Tower Apartments Heliports,
,Kyungpook National University Hospital Heliport,
,Centro Palace Apartments Heliports,
,SK Hub Sky Apartments Heliport,
,Samjeong Green Core Apartments Heliports,
,Samsung Life Building Heliport,
,Alianz Tower Building Heliport,
,Shinseong Miso City Apartments Heliports,
,Suseong Kolon Hanulche Apartments Heliports,
,LIG Daegu Heliport,
,Mercury Brownstone Apartments Heliport,
,Park Regency Hotel Heliport,
,MBC Cinema New Building Heliport,
,Hyundai Hypherion Apartments Heliport,
,Hwaeseong Forest Park Dream Apartments Heliports,
,Yeungnam University Hospital Heliport,
,Icheon-dong Heliport,
,Dalsung VORTAC (TGU) Helipad,
,Geumobong Heliport,
,Eomul-dong HAWK SAM Site Heliport,
,Hwabong-dong Radio Station Heliport,
,Gunam-gun Army Base Heliport,
,Hyundai Heavy Industries Second Plant Heliport,
,Hyundai Mipo Dockyard Onsan Heliport,
,Busan Jangan West Rest Area Helipad,
,Busan Jangan East Rest Area Helipad,
,Yeongcheong Korea Army Academy Heliport,
,Cheongbongsan Heliport,
,Gyogoki Heliport,
,Anhyeon-dong HAWK SAM Site Heliport,
,ROK Army 102nd Armor Brigade Ammunition Depot Heliport,
,Gwanmobang Heliport,
,Sanbok-ri Heliport,
,Guseong-gil Heliport,
,Banam-ri ROK Army Base Heliport,
,Goseong Heliport,
,Masanbong Helipad,
,I-ri Helipad,
,Cheonmi-ri South Heliport,
,Cheonmi-ri South Heliport,
,Cheonmi-ri South Heliport,
,Cheonmi-ri South Heliport,
,Cheonmi-ri South Heliport,
,Cheonmi-ri South Heliport,
,Cheonmi-ri South Heliport,
,Cheonmi-ri South Heliport,
,Cheonmi-ri South Heliport,
,Cheonmi-ri South Heliport,
,Cheonmi-ri South Heliport,
,Cheonmi-ri South Heliport,
,Cheonmi-ri South Heliport,
,Cheonmi-ri South Heliport,
,Cheonmi-ri South Heliport,
,Cheonmi-ri South Heliport,
,Gunryang-ri Heliport,
,Jinhyeon-ri Helipad,
,Sungam-gogae Heliport,
,Amjeong-ri Artillery Base Heliport,
,Eupnae-ri Heliport,
,Haksa-ri Heliport,
,Cheongsin-ro Helipad,
,Goneung-ri South Helipad,
,Goneung-ri North Helipad,
,Sanjeong-ri Helipad,
,Jangam-ri Heliport,
,Gangpo-ri Helipad,
,Sincheorueon-ri South Helipad,
,Sincheorueon-ri North Helipad,
,Yangji-ri Heliport,
,Nightmare Range Heliport,
,Habongam-dong Helipad,
,Hill 754 Helipad,
,Gaekhyeon-ri Heliport,
,Gaekhyeon-ri Helipad,
,Castle Hill Heliport,
,Jikcheon-ri Helipad,
,Camp Ethan Allen Hill 496 Helipad,
,Surihol-ro Heliport,
,Ungdam-ri Heliport,
,Man-wolbong Heliport,
,Mugeon-ri Heliport,
,Mugeon-ri Helipad,
,Surihol-ro Helipad,
,Deokcheon-ri Helipad,
,Deokcheon-ri South Helipad,
,2/38th INF US Army Heliport,
,Dongmun-ri Helipad,
,Icheon-ri South Helipad,
,Icheon-ri North Helipad,
,Cheongsong-ro Heliport,
,Janghyeon-ri Heliport,
,Eoyuji-ri Heliport,
,Yangwon-ri Heliport,
,Lcd-ro Heliport,
,Lcd-ro Helipad,
,Majang-ri Helipad,
,Changman-ri Helipad,
,Yukgok-ri North Heliport,
,Dapgok-ri Heliport,
,Guksa-ro Helipad,
,Guksa-ro Heliport,
,Gajeon-ri Helipad,
,Sangwon-ri North Helipad,
,Tapyeol-ri North Heliport,
,Geumsu-ri North Heliport,
,Geumsu-ri South Heliport,
,Hyangmok-ri Heliport,
,Gonghyeonjinhanok-gil Heliport,
,Tapdong-ri Heliport,
,Gwandaebawi-gil Heliport,
,Seonyusil-ri Helipad,
,Guseong-ri Heliport,
,Seongdae-ri Heliport,
,Domun-dong Helipad,
,Donghae-daero Heliport,
,Jindong-ri Helipad,
,Jangyo-ri Heliport,
,Sangwolcheon-ri Heliport,
,Misan-ri Helipad,
,Jangdeok-ri Heliport,
,Durobong Helipad,
,Hoenggye-ri Heliport,
,Horyeongbong Helipad,
,Gyebangsan Helipad,
,Imokjeong-ri Highway Stopover Heliport,
,Pyeongchang Service Area Heliport,
,Sangwol Mountain Helipad,
,East Coast Marine Police Training Center Heliport,
,Neungamdeoksan Helipad,
,Goseong-ri Helipad,
,Uirim-ro Heliport,
,Sabuk-ri Heliport,
,Icheon-ri Helipad,
,G-607 Heliport,
,Ssangyong Cement Yeongwol Plant Heliport,
,Yeonsang-ri Heliport,
,Nagok-ri Heliport,
,Naedeok-ri Helipad,
,Mount Sam-dong Heliport,
,Deokgu-ri Heliport,
,Busoebong Helipad,
,Hanul Nuclear Power Plant Heliport,
,Jagaebong Helipad,
,Bagdallyeong Heliport,
,Sucheol-ri Heliport,
,Yeongju Emergency Runway Airfield,
,G-603 Heliport,
,Chungbuk Provincial Police Agency Heliport,
,Yullyang-dong Helipad,
,Namsan-ri Helipad,
,Yeongcheon Ammo Depot Heliport,
,Bulguksa Heliport,
,Wolsan-ri Stopover Heliport,
,Deokcheon-ri Heliport,
,Singimhae KEPCO Electrrical Substation Heliport,
,Namji Emergency Airfield,
,Masan Stadium Heliport,
,ROK Air Force Education & Training Heliport,
,Jangsa-ri Heliport,
,Gapo-dong Wharf Heliport,
,Gamcheon-ri Heliport,
,Pyeongam-ri Heliport,
,Budo Heliport,
,Jamdo Heliport,
,Yeojwa-dong Helipad,
,Daehang-dong Heliport,
,Daecheong-ri Heliport,
,Mukbang-ri Heliport,
,Mulgeum-ri Heliport,
,Daegu Stadium Complex Heliport,
,Cheongwon Rest Area Heliport,
,Jeongchon-ri Heliport,
,Ipjang Service Area Heliport,
,Lotte Castle Apartments Heliports,
,State Tower Building Heliport,
,Prime Towers Heliports,
,Woori Bank Building Heliport,
,Shinsegae Department Store Annex Heliport,
,Mesa Family Fashion Mall Heliport,
,Seoul Centrol Post Office Building (Post Tower) Heliports,
,Bank of Korea Building Heliport,
,Hanjin Building Heliport,
,Lotte Insurance Building Heliport,
,Shinhan Bank Heliport,
,Samsung Life Insurance Building Heliport,
,Samsung Main Building Heliport,
,Seoul City Hall Heliport,
,Korean Air Building Heliport,
,Boram Thayer Apartments Heliport,
,Brown Suites Hotel Heliports,
,Donghwa Building Heliport,
,HSBC Building Heliport,
,Hyundai Camelia Haute Apartments Heliports,
,Ing Insurance Heliport,
,Joongang Daily Building Heliport,
,JTBC Building Heliport,
,Korea Chamber of Commerce and Industry Heliport,
,Seoul Metropolitan Government Heliport,
,Korea Express Building Heliport,
,Ramada Hotel & Suites Heliports,
,Korea Economic Daily Heliport,
,National Police Agency Heliport,
,Ace Tower Heliport,
,Fraser Palace Central Seoul Heliport,
,Chong Kun Dong Building Heliport,
,Lee Shi On Building Heliport,
,SK Namsan Building Heliport,
,Millenium Seoul Hilton Hotel Heliport,
,Seoul City Tower Heliport,
,LG Innotek Heliport,
,T Tower Heliport,
,Trapalace Apartments Heliport,
,Gateway Tower Heliport,
,Daewoo Worldmark Apartments Yongsan Heliports,
,Yongsan Park Xi Apartments Heliports,
,Daewoo Foundation Building Heliport,
,Hangang-ro Byucksan Megatrium 2005 Condominiums Heliports,
,LS Yongsan Tower Heliport,
,Yongsan City Apartments Heliports,
,City Center Apartments Heliports,
,Daewoo Trump World III Heliports,
,Mapo Trapalace Heliports,
,Mapo Employment Center Heliport,
,SK Hub Green Apartments Heliport,
,Masters Tower Apartments Heliport,
,Lotte President Castle Apartments Heliports,
,Geomdansan Heliport,
,Jongam-dong Heliport,
,Wolgye (2)i-dong Heliport,
,Hongjuk-ri Heliport,
,Yukgok-ri South Heliport,
,Mecenatpolis Heliport,
,Seogyo Xi West Valley Apartments Heliports,
,LIG Seoul Heliport,
,Hongdae Girls High School Heliport,
,KODIT Heliport,
,Taeyoung Building Heliport,
,Seoul Medicare Heliport,
,Hyundai Hiel Condominums Heliport,
,SK Hub Blue Apartments Heliport,
,Yonsei Severance Hospital Foundation Building Heliport,
,Yonsei University Severance Hospital Heliport,
,YTN New  Square Heliport,
,SBS Prism Contents Hub Heliport,
,Digital Media City Building Heliport,
,CJ E&M Building Heliport,
,Heechan Go Building Heliport,
,Digital Media City Sungam Branch Building Heliport,
,JTBC Building Heliport,
,KBS Media Center Heliport,
,S-Plex Center Heliport,
,Digital Cube Building Heliport,
,Seoul World Cup Stadium Heliport,
,ROK Ministry of Foreign Affairs Heliport,
,Centre Pointe Building Heliport,
,Yongbieocheonga Condominiums Heliport,
,Gyeonghuiguigung Condominiums Heliports,
,Seoul Metropolitan Police Agency Heliport,
,ROK Government Complex Heliport,
,KT Gwanghwamun Building West Heliport,
,Kyobo Building Heliport,
,Seoul Four Seasons Hotel Heliport,
,Officia Building Heliport,
,Gwanghwamun Building Heliport,
,Dong-A Ilbo Building Heliport,
,Yeongpoong Building Heliport,
,Yeongpoong Building Heliport,
,Yeongpoong Building Heliport,
,Yeongpoong Building Heliport,
,Gwanghwamum D Tower Heliports,
,K Twin Towers Heliports,
,Somerset Palace Seoul Heliport,
,Leema Building Heliport,
,Gwanghwamun State Tower Building Heliport,
,Le Meilleur Jongno Town Apartments Heliport,
,Tower 8 Apartments Heliport,
,Gran Seoul Office Tower Heliport,
,Standard Chartered Bank-Korea Heliport,
,Jong-ro Tower Heliport,
,Seorin Building Heliport,
,Koreana Hotel Heliport,
,Seoul Finance Center Heliport,
,Hanmi Building Heliport,
,ROK Ministry of Culture & Tourism Heliport,
,LG Dadong Building Heliport,
,Centre Place Heliport,
,Kolon Building Heliport,
,Korea Press Center Heliport,
,President Hotel Heliport,
,Bank of Communications Heliport,
,Lotte Hotel Seoul Heliports,
,Lotte Department Store Heliport,
,Lotte Department Store Avenuel Heliport,
,Westin Chosun Seoul Hotel Heliport,
,Plaza Hotel Seoul Heliport,
,Hanhwa Financial Plaza Heliport,
,Ferrum Tower Heliport,
,Regus Seoul Center 1 Heliport,
,Mirae Asset Center 1 Heliport,
,ROK Army 53rd Logstics Support Group Heliport,
,SK T Tower Heliport,
,Hanhwa Corporation Heliport,
,Ministry of Employment & Labor Heliport,
,Industrial Bank of Korea Heliport,
,Samil Building Heliport,
,Lotte E&C Apartment Building Heliport,
,Lotte City Hotel Myeongdong Heliport,
,Signature Towers Heliports,
,KEB Hana Bank Heliport,
,Industrial Bank of Korea Heliport,
,Jae Young Heliport,
,Dongbu Fire Building Heliport,
,Leisure Town Heliport,
,Namsan Central Xii Apartments Heliports,
,Kukdong Building Heliport,
,CJ Food World Heliport,
,Solaria Hotel Heliport,
,Freya Tower Heliport,
,Migliore Dongdaemun Shopping Center Heliport,
,Lotte Castle Cheonjin Apartments Heliports,
,Lotte Castle Venetian Apartments Heliports,
,Acro Square Apartments Heliport,
,Hanyang University Hospital Heliport,
,Guri Heliport,
,Evergreen Tower Heliport,
,Samsung Cherville Apartments Heliport,
,Prime Center Heliport,
,Acroriver Apartment Complex Heliports,
,Sharp Star City Apartment Complex Heliports,
,The Classic 500 Apartment Complex Heliports,
,Samsung Trapalace Apartment Complex Heliport,
,Hillstate Apartment Complex Heliport,
,Seoul Forest Kolon Digital Tower Heliport,
,Shinsegae E-Mart Seongsu Discount Store Heliport,
,Academy Tower Heliport,
,2001 Fashion & Life Store Heliport,
,Daewoo Han River Benesse Apartments Heliport,
,Prague Theater Wedding Heliport,
,Familie Apartments Heliports,
,Hanshin Jamsil Koa Apartments Heliport,
,Jamsil Shop Star Park Apartments Heliports,
,Samsung SDS HQ Heliport,
,Hanbat Plaza Heliport,
,World Tower Heliport,
,Lotte Castle Apartments Heliports,
,Hyundai Tower Apartments Heliport,
,Luther Center Heliport,
,Ssangyong Engineering & Construction Company Heliport,
,Lotte Hotel World Heliport,
,Lotte Department Store Jamsil Heliport,
,Star River Apartments Heliport,
,IâSpace Apartments Heliport,
,Galleria Palace Apartments Heliports,
,National Intelligence Service Heliport,
,Residencia Apartments Heliports,
,Life Combi Apartments Heliport,
,Brown Stone Apartments Heliport,
,Daewoo Trump World II Heliports,
,Daewoo Trump World I Heliports,
,Yeouido Xi Apartments Heliports,
,Alianz Life Marketing Building Heliport,
,Korea Financial Investment Association Heliport,
,Lotte Castle Empire Apartments Heliports,
,Yeouido Department Store Heliport,
,Kookmin Bank HQ Heliport,
,Korea Insurance Development Institute (KIDI) Heliport,
,Korea Stock Exchange (KRX) Heliport,
,KOSCOM Heliport,
,Mirae Asset Daewoo Yeouido Heliport,
,Nong Hyup Foundation Heliport,
,Miwon Building Heliport,
,Kyobo Securities Building Heliport,
,Trenue Building Heliport,
,Hanjin Shipping Building Heliport,
,Hanhwa Investment & Securities Heliport,
,Samsung Life Insurance Building Heliport,
,HMC Building Heliport,
,SKC Chemical Division HQ Heliport,
,KMI Building Heliport,
,IFC Office Tower Heliport,
,Shinhan Investement Corporation Heliport,
,Hana Daetan Securities Heliport,
,NH Securities & Investment HQ Heliport,
,Woori Investment & Securities Heliport,
,Financial Supervisory Service Heliport,
,Hana Financial Investment Company Heliport,
,Industrial Bank of Korea Heliport,
,Mirae Asset Insurance Company Heliport,
,Korea Telecommunications (KT) Building Heliport,
,Marriott Executive Apartments - Yeouido Centre Heliports,
,Korea Broadcasting System (KBS) Heliport,
,Korea Development Bank Heliport,
,LG Twin Towers Heliports,
,Kukmin Ilbo Heliport,
,Times Square Heliport,
,Ace Hi-Tech City Heliport,
,Ahyitieseu Engineering Heliport,
,SK Readers View Apartments Heliports,
,Lotte Tower Heliport,
,Bongyoung Green Town 3rd Apartment Heliport,
,Boo Young II Apartment Heliport,
,Hyundai World Tower Heliport,
,Seonyu IS Biz Tower Heliport,
,Woorim Intelligence Center Heliport,
,Tangshan SKV1 Center Heliports,
,Brown Stone Apartments Heliport,
,Hyundai 41 Tower Heliport,
,CBS Building Heliport,
,SBS Broadcasting Centre Heliport,
,KT Center Building Heliport,
,Seoul Mobile Communication Building Heliport,
,Hyundai Dream Tower Heliport,
,Korea Broadcasters Center Heliport,
,Mokdong Trapalace Western Avenue Apartments Heliports,
,Mokdong Hyperion 2nd Apartments Heliports,
,Mokdong Samsung Cherville 1st Apartments Heliport,
,Mokdong Samsung Cherville 2nd Apartments Heliports,
,Hyundai Hyperion Tower 1 Apartments Heliports,
,Mokdong Isabella Apartments Heliport,
,D Cube City Apartments Heliports,
,West Finance Center Heliport,
,Sindorim Forceville Apartments Heliport,
,Parkville Apartments Heliport,
,Euro Paratel Motel Heliport,
,7 Springs Building Heliport,
,Daeryung Post Tower 2nd Heliport,
,Woorim Ebiz Center 2nd Heliport,
,Woorim Ebiz Center 1st Heliport,
,Daeryung Post Tower 7th Heliport,
,Lotte City Hotel Guro Heliport,
,Kolon Science Valley 2nd Heliport,
,Daeryung Post Tower I Heliport,
,Seoul Industry Information Education Center Heliport,
,Hanshin Tower Heliport,
,Ace Techno Tower Heliport,
,Ace High-End Tower 2 Heliport,
,Ace High-End Tower Heliport,
,Ace Techno Tower V Heliport,
,Daeryung Post Tower 6th Heliport,
,Daeryung Post Tower 5th Heliport,
,Leaders Tower Heliport,
,SJ Building Heliport,
,ENC Dream Tower 7 Heliports,
,Mario Outlet III Heliport,
,World Meridian Venture Center 1st Heliport,
,Byeoksan Digital Valley V Heliport,
,Ace High-End Tower 6 Heliport,
,Daimyung 8th (Hoimyung) Heliport,
,Byeoksan Digital Valley 2nd Heliport,
,Byuksan Digital Valley VI Heliport,
,Kolon Digital Tower Aston Heliport,
,World Meridian Venture Center 2nd Heliport,
,Halla Sigma Valley Heliport,
,LG Research Institute Heliport,
,Daerung 12th Techno Town Heliport,
,Digital Empire Building Heliport,
,Duck Sung M & P Building Heliport,
,Partners Tower 1 Heliport,
,Daeryung Post Tower 17th Heliport,
,Ace High-End Tower 8 Heliport,
,Namsung Plaza Heliport,
,Lotte IT Castle 1 Dong Heliport,
,BYC High City Heliport,
,Lotte IT Castle 2 Dong Heliport,
,IT Castle 2nd Heliport,
,STX-V Tower Heliport,
,Ace High-End Tower 3 Heliport,
,Lions Valley Heliports,
,Lions Outlet Heliport,
,Jei Platz Heliport,
,Sammo Tower Heliport,
,Nasan Suite Building Heliport,
,Lotte Kwanuk Department Store Heliport,
,Lotte Tower Heliport,
,Boramae Samsung Chereville Heliport,
,Academy Tower Heliport,
,Haitai Boramae Tower Heliport,
,Daekyo Education Center Heliport,
,Character Greenville Apartments Heliport,
,Boramae Woosung Apartments Heliport,
,Professional Construction Mutual Aid Association Heliport,
,Boramae Hyundai Apartments Heliport,
,Samsung Omni Tower Heliport,
,Nonshim Heliport,
,Sungwon Sangtaeville Apartments Heliports,
,Dongwon Industrial Company Heliport,
,Trust Tower Heliport,
,Character Woosung Apartments Heliports,
,Vision 21 Heliport,
,Samsung Tower Palace 3 Apartments Heliport,
,Daelim Acrobil Condominiums Heliports,
,Academy Sweet Apartments Heliport,
,Military Aid Association Heliport,
,Samsung Engineering Building Heliport,
,Samsung Tower Palace Apartments 1 Heliports,
,Samsung Tower Palace Apartments 2 Heliports,
,SK Leaders View Heliport,
,Daechi Dongbu Centerville Apartments Heliports,
,JW Marriott Hotel Seoul Heliport,
,Seoul St. Maryâs Hospital Heliport,
